Date,Actual_Temp,Predicted_Temp,Error
2022-12-06,29.6,29.618928580858128,-0.018928580858126764
2022-12-07,29.6,28.608236183083623,0.9917638169163787
2022-12-08,28.6,28.358586913451727,0.24141308654827398
2022-12-09,27.2,26.297219357978502,0.9027806420214972
2022-12-10,28.3,26.99665170195943,1.3033482980405715
2022-12-11,29.0,28.349244059174143,0.6507559408258565
2022-12-12,28.0,29.400401955354386,-1.4004019553543863
2022-12-13,27.6,29.394234991769977,-1.7942349917699758
2022-12-14,29.3,29.702383934091117,-0.40238393409111595
2022-12-15,29.0,29.799354952381456,-0.7993549523814565
2022-12-16,30.6,29.912537552714987,0.6874624472850144
2022-12-17,29.6,29.779737786306047,-0.17973778630604542
2022-12-18,30.1,29.944156686092153,0.1558433139078481
2022-12-19,29.1,29.23184418346826,-0.1318441834682602
2022-12-20,29.6,28.296732617288786,1.3032673827112156
2022-12-21,30.3,28.55773001591247,1.7422699840875318
2022-12-22,30.2,28.832820079448602,1.367179920551397
2022-12-23,30.2,28.658235768238253,1.5417642317617464
2022-12-24,30.0,28.360589981550582,1.6394100184494178
2022-12-25,29.8,27.527324906805298,2.272675093194703
2022-12-26,29.8,28.273045762838716,1.5269542371612843
2022-12-27,30.4,29.698387262538912,0.7016127374610868
2022-12-28,30.5,29.005434346190036,1.494565653809964
2022-12-29,30.1,28.949120112863774,1.1508798871362274
2022-12-30,30.0,29.587766447821163,0.4122335521788365
2022-12-31,29.9,29.117186616143993,0.7828133838560056
2023-01-01,29.9,28.37392034212303,1.52607965787697
2023-01-02,29.8,28.552662314617777,1.2473376853822238
2023-01-03,29.9,29.253555939906178,0.6464440600938204
2023-01-04,29.4,28.889065949822356,0.5109340501776423
2023-01-05,29.3,29.04689452577706,0.2531054742229415
2023-01-06,28.5,29.007192111585034,-0.5071921115850344
2023-01-07,27.8,29.27729564630096,-1.4772956463009592
2023-01-08,27.2,29.086366292926957,-1.886366292926958
2023-01-09,27.2,28.597708668141152,-1.3977086681411528
2023-01-10,28.2,28.33890156365918,-0.13890156365918216
2023-01-11,29.6,27.491515527577743,2.1084844724222584
2023-01-12,29.3,28.509071402460158,0.7909285975398426
2023-01-13,28.6,27.834681179062567,0.7653188209374342
2023-01-14,29.7,27.358205817783933,2.3417941822160664
2023-01-15,30.4,28.306058070045022,2.093941929954976
2023-01-16,30.6,27.322126102237192,3.2778738977628095
2023-01-17,30.4,27.77976747059864,2.6202325294013598
2023-01-18,30.2,29.19775290821465,1.0022470917853497
2023-01-19,30.6,28.970035128763303,1.629964871236698
2023-01-20,30.2,28.812216713496145,1.3877832865038542
2023-01-21,29.4,28.910941228706307,0.489058771293692
2023-01-22,29.6,28.31386434868687,1.2861356513131312
2023-01-23,29.5,28.336636478558457,1.1633635214415428
2023-01-24,30.2,28.562201733573225,1.637798266426774
2023-01-25,29.5,28.6593333358015,0.8406666641985012
2023-01-26,29.5,29.818112234410847,-0.31811223441084735
2023-01-27,31.0,29.850076982103708,1.1499230178962918
2023-01-28,30.9,29.36567728359209,1.5343227164079103
2023-01-29,30.9,29.0413177212749,1.858682278725098
2023-01-30,30.3,30.797397140676576,-0.4973971406765756
2023-01-31,29.8,30.20857038745802,-0.40857038745802043
2023-02-01,28.8,30.374820017910306,-1.5748200179103051
2023-02-02,29.8,30.094330950254758,-0.2943309502547571
2023-02-03,29.5,29.96068422879746,-0.4606842287974615
2023-02-04,30.8,29.855364119593027,0.9446358804069739
2023-02-05,31.3,31.157164351966514,0.14283564803348625
2023-02-06,32.3,29.810357434681944,2.4896425653180536
2023-02-07,31.6,30.870776573039535,0.7292234269604663
2023-02-08,32.2,31.10493494114982,1.0950650588501816
2023-02-09,33.1,30.98263145699235,2.1173685430076503
2023-02-10,33.4,32.20833324831592,1.1916667516840818
2023-02-11,33.6,31.905182299848803,1.694817700151198
2023-02-12,33.5,31.828958863857657,1.6710411361423425
2023-02-13,32.3,30.354799804717256,1.945200195282741
2023-02-14,32.2,31.162726877905087,1.0372731220949163
2023-02-15,33.0,31.502916955056854,1.497083044943146
2023-02-16,34.4,31.578380675408553,2.8216193245914454
2023-02-17,34.3,31.848127691503663,2.451872308496334
2023-02-18,33.6,32.60506494511241,0.9949350548875913
2023-02-19,33.2,31.238654095254628,1.9613459047453752
2023-02-20,34.3,32.082737982675575,2.2172620173244226
2023-02-21,34.5,32.083824942394074,2.416175057605926
2023-02-22,34.5,33.234162789808934,1.2658372101910658
2023-02-23,34.6,33.38396241030499,1.2160375896950129
2023-02-24,34.2,32.2333261872959,1.9666738127041015
2023-02-25,34.0,32.862625405718774,1.1373745942812263
